,FOVId,cell_num,file_name,mh score,kg score
4577,,9,5500000014_63X_20190816_S2_P16_C2_annotations_corrected.Actn2_cell9.jpg,3,3
4578,,1,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4579,,2,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell2.jpg,3,3
4580,,3,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4581,,4,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell4.jpg,3,3
4582,,5,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4583,,6,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell6.jpg,3,3
4584,,7,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell7.jpg,3,3
4585,,8,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell8.jpg,3,4
4586,,9,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell9.jpg,1,1
4587,,10,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell10.jpg,3,2
4588,,11,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell11.jpg,3,3
4589,,12,5500000014_63X_20190816_S2_P16_C4_annotations_corrected.Actn2_cell12.jpg,2,2
4590,,1,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell1.jpg,3,4
4591,,2,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell2.jpg,3,4
4592,,3,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4593,,4,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell4.jpg,3,4
4594,,5,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell5.jpg,3,4
4595,,6,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell6.jpg,3,4
4596,,7,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell7.jpg,-1,-1
4597,,8,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell8.jpg,3,4
4598,,9,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell9.jpg,3,3
4599,,10,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell10.jpg,3,3
4600,,11,5500000014_63X_20190816_S2_P16_C5_annotations_corrected.Actn2_cell11.jpg,3,3
4601,,1,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell1.jpg,3,2
4602,,2,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell2.jpg,3,2
4603,,3,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell3.jpg,3,2
4604,,4,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell4.jpg,3,3
4605,,5,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell5.jpg,0,0
4606,,6,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell6.jpg,3,3
4607,,7,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell7.jpg,2,2
4608,,8,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell8.jpg,3,3
4609,,9,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell9.jpg,3,3
4610,,10,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell10.jpg,3,3
4611,,11,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell11.jpg,3,3
4612,,12,5500000014_63X_20190816_S2_P17_C2_annotations_corrected.Actn2_cell12.jpg,3,3
4613,,1,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell1.jpg,3,3
4614,,2,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell2.jpg,3,3
4615,,3,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell3.jpg,3,4
4616,,4,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell4.jpg,3,4
4617,,5,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell5.jpg,3,3
4618,,6,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell6.jpg,3,3
4619,,7,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell7.jpg,4,3
4620,,8,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell8.jpg,3,3
4621,,9,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell9.jpg,3,3
4622,,10,5500000014_63X_20190816_S2_P17_C3_annotations_corrected.Actn2_cell10.jpg,3,3
4623,,1,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4624,,2,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell2.jpg,3,3
4625,,3,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4626,,4,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell4.jpg,3,3
4627,,5,5500000014_63X_20190816_S2_P17_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4628,,1,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4629,,2,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell2.jpg,3,3
4630,,3,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell3.jpg,3,1
4631,,4,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell4.jpg,3,2
4632,,5,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell5.jpg,3,3
4633,,6,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell6.jpg,3,3
4634,,7,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell7.jpg,3,4
4635,,8,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell8.jpg,3,4
4636,,9,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell9.jpg,3,3
4637,,10,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell10.jpg,3,3
4638,,11,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell11.jpg,3,4
4639,,12,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell12.jpg,3,4
4640,,13,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell13.jpg,3,3
4641,,14,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell14.jpg,3,3
4642,,15,5500000014_63X_20190816_S2_P17_C5_annotations_corrected.Actn2_cell15.jpg,3,3
4643,,1,5500000014_63X_20190816_S2_P18_C2_annotations_corrected.Actn2_cell1.jpg,3,3
4644,,2,5500000014_63X_20190816_S2_P18_C2_annotations_corrected.Actn2_cell2.jpg,1,1
4645,,3,5500000014_63X_20190816_S2_P18_C2_annotations_corrected.Actn2_cell3.jpg,4,3
4646,,4,5500000014_63X_20190816_S2_P18_C2_annotations_corrected.Actn2_cell4.jpg,3,4
4647,,1,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell1.jpg,1,2
4648,,2,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell2.jpg,4,4
4649,,3,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell3.jpg,3,4
4650,,4,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell4.jpg,1,2
4651,,5,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell5.jpg,3,2
4652,,6,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell6.jpg,3,4
4653,,7,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell7.jpg,4,4
4654,,8,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell8.jpg,3,4
4655,,9,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell9.jpg,0,0
4656,,10,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell10.jpg,1,1
4657,,11,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell11.jpg,0,0
4658,,12,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell12.jpg,3,4
4659,,13,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell13.jpg,4,4
4660,,14,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell14.jpg,0,1
4661,,15,5500000014_63X_20190816_S2_P18_C3_annotations_corrected.Actn2_cell15.jpg,4,4
4662,,1,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4663,,2,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell2.jpg,-1,-1
4664,,3,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell3.jpg,3,3
4665,,4,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell4.jpg,3,4
4666,,5,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4667,,6,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell6.jpg,3,4
4668,,7,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell7.jpg,3,4
4669,,8,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell8.jpg,4,5
4670,,9,5500000014_63X_20190816_S2_P18_C4_annotations_corrected.Actn2_cell9.jpg,3,3
4671,,1,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4672,,2,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell2.jpg,3,4
4673,,3,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell3.jpg,3,4
4674,,4,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell4.jpg,3,4
4675,,5,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell5.jpg,3,4
4676,,6,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell6.jpg,3,4
4677,,7,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell7.jpg,3,3
4678,,8,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell8.jpg,3,4
4679,,9,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell9.jpg,3,4
4680,,10,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell10.jpg,3,3
4681,,11,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell11.jpg,3,3
4682,,12,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell12.jpg,3,4
4683,,13,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell13.jpg,4,4
4684,,14,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell14.jpg,3,4
4685,,15,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell15.jpg,-1,-1
4686,,16,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell16.jpg,3,4
4687,,17,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell17.jpg,4,4
4688,,18,5500000014_63X_20190816_S2_P18_C5_annotations_corrected.Actn2_cell18.jpg,5,5
4689,,1,5500000014_63X_20190816_S2_P19_C2_annotations_corrected.Actn2_cell1.jpg,4,4
4690,,2,5500000014_63X_20190816_S2_P19_C2_annotations_corrected.Actn2_cell2.jpg,4,4
4691,,3,5500000014_63X_20190816_S2_P19_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4692,,4,5500000014_63X_20190816_S2_P19_C2_annotations_corrected.Actn2_cell4.jpg,4,4
4693,,1,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell1.jpg,3,3
4694,,2,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell2.jpg,3,3
4695,,3,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell3.jpg,1,1
4696,,4,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell4.jpg,3,3
4697,,5,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell5.jpg,3,3
4698,,6,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell6.jpg,3,2
4699,,7,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell7.jpg,3,3
4700,,8,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell8.jpg,3,3
4701,,9,5500000014_63X_20190816_S2_P19_C3_annotations_corrected.Actn2_cell9.jpg,3,3
4702,,1,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell1.jpg,4,4
4703,,2,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell2.jpg,3,4
4704,,3,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell3.jpg,3,4
4705,,4,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell4.jpg,4,4
4706,,5,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4707,,6,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell6.jpg,5,4
4708,,7,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell7.jpg,5,5
4709,,8,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell8.jpg,3,3
4710,,9,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell9.jpg,3,3
4711,,10,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell10.jpg,5,5
4712,,11,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell11.jpg,3,4
4713,,12,5500000014_63X_20190816_S2_P19_C4_annotations_corrected.Actn2_cell12.jpg,3,3
4714,,1,5500000014_63X_20190816_S2_P19_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4715,,2,5500000014_63X_20190816_S2_P19_C5_annotations_corrected.Actn2_cell2.jpg,4,4
4716,,3,5500000014_63X_20190816_S2_P19_C5_annotations_corrected.Actn2_cell3.jpg,3,4
4717,,4,5500000014_63X_20190816_S2_P19_C5_annotations_corrected.Actn2_cell4.jpg,4,4
4718,,5,5500000014_63X_20190816_S2_P19_C5_annotations_corrected.Actn2_cell5.jpg,3,4
4719,,1,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell1.jpg,-1,-1
4720,,2,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell2.jpg,3,4
4721,,3,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell3.jpg,3,3
4722,,4,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell4.jpg,3,3
4723,,5,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell5.jpg,3,4
4724,,6,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell6.jpg,3,3
4725,,7,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell7.jpg,0,0
4726,,8,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell8.jpg,3,3
4727,,9,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell9.jpg,3,3
4728,,10,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell10.jpg,3,4
4729,,11,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell11.jpg,0,0
4730,,12,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell12.jpg,3,4
4731,,13,5500000014_63X_20190816_S2_P20_C2_annotations_corrected.Actn2_cell13.jpg,3,4
4732,,1,5500000014_63X_20190816_S2_P20_C3_annotations_corrected.Actn2_cell1.jpg,4,4
4733,,2,5500000014_63X_20190816_S2_P20_C3_annotations_corrected.Actn2_cell2.jpg,3,4
4734,,3,5500000014_63X_20190816_S2_P20_C3_annotations_corrected.Actn2_cell3.jpg,3,4
4735,,4,5500000014_63X_20190816_S2_P20_C3_annotations_corrected.Actn2_cell4.jpg,3,4
4736,,5,5500000014_63X_20190816_S2_P20_C3_annotations_corrected.Actn2_cell5.jpg,3,4
4737,,6,5500000014_63X_20190816_S2_P20_C3_annotations_corrected.Actn2_cell6.jpg,3,4
4738,,7,5500000014_63X_20190816_S2_P20_C3_annotations_corrected.Actn2_cell7.jpg,3,3
4739,,1,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4740,,2,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell2.jpg,3,4
4741,,3,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell3.jpg,3,4
4742,,4,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell4.jpg,3,4
4743,,5,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell5.jpg,3,3
4744,,6,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell6.jpg,4,4
4745,,7,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell7.jpg,3,4
4746,,8,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell8.jpg,3,3
4747,,9,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell9.jpg,3,4
4748,,10,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell10.jpg,3,3
4749,,11,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell11.jpg,3,3
4750,,12,5500000014_63X_20190816_S2_P20_C4_annotations_corrected.Actn2_cell12.jpg,4,4
4751,,1,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell1.jpg,4,4
4752,,2,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell2.jpg,3,3
4753,,3,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell3.jpg,3,3
4754,,4,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell4.jpg,3,4
4755,,5,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell5.jpg,3,3
4756,,6,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell6.jpg,3,4
4757,,7,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell7.jpg,3,4
4758,,8,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell8.jpg,4,4
4759,,9,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell9.jpg,3,4
4760,,10,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell10.jpg,4,4
4761,,11,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell11.jpg,3,4
4762,,12,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell12.jpg,4,5
4763,,13,5500000014_63X_20190816_S2_P20_C5_annotations_corrected.Actn2_cell13.jpg,3,3
4764,,1,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell1.jpg,3,2
4765,,2,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell2.jpg,3,4
4766,,3,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell3.jpg,4,4
4767,,4,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell4.jpg,3,4
4768,,5,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell5.jpg,3,4
4769,,6,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell6.jpg,3,3
4770,,7,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell7.jpg,3,3
4771,,8,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell8.jpg,3,2
4772,,9,5500000014_63X_20190816_S2_P21_C2_annotations_corrected.Actn2_cell9.jpg,3,3
4773,,1,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell1.jpg,4,3
4774,,2,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell2.jpg,3,4
4775,,3,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4776,,4,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell4.jpg,3,4
4777,,5,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell5.jpg,3,3
4778,,6,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell6.jpg,3,4
4779,,7,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell7.jpg,3,4
4780,,8,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell8.jpg,3,3
4781,,9,5500000014_63X_20190816_S2_P21_C3_annotations_corrected.Actn2_cell9.jpg,3,3
4782,,1,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4783,,2,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell2.jpg,0,0
4784,,3,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell3.jpg,3,4
4785,,4,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell4.jpg,3,3
4786,,5,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell5.jpg,3,4
4787,,6,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell6.jpg,3,4
4788,,7,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell7.jpg,3,4
4789,,8,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell8.jpg,3,4
4790,,9,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell9.jpg,2,3
4791,,10,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell10.jpg,0,0
4792,,11,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell11.jpg,4,4
4793,,12,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell12.jpg,1,1
4794,,13,5500000014_63X_20190816_S2_P21_C4_annotations_corrected.Actn2_cell13.jpg,3,3
4795,,1,5500000014_63X_20190816_S2_P21_C5_annotations_corrected.Actn2_cell1.jpg,3,3
4796,,2,5500000014_63X_20190816_S2_P21_C5_annotations_corrected.Actn2_cell2.jpg,3,3
4797,,3,5500000014_63X_20190816_S2_P21_C5_annotations_corrected.Actn2_cell3.jpg,3,4
4798,,4,5500000014_63X_20190816_S2_P21_C5_annotations_corrected.Actn2_cell4.jpg,3,4
4799,,5,5500000014_63X_20190816_S2_P21_C5_annotations_corrected.Actn2_cell5.jpg,3,3
4800,,6,5500000014_63X_20190816_S2_P21_C5_annotations_corrected.Actn2_cell6.jpg,3,5
4801,,1,5500000014_63X_20190816_S2_P22_C2_annotations_corrected.Actn2_cell1.jpg,3,4
4802,,2,5500000014_63X_20190816_S2_P22_C2_annotations_corrected.Actn2_cell2.jpg,3,4
4803,,3,5500000014_63X_20190816_S2_P22_C2_annotations_corrected.Actn2_cell3.jpg,4,4
4804,,4,5500000014_63X_20190816_S2_P22_C2_annotations_corrected.Actn2_cell4.jpg,4,4
4805,,5,5500000014_63X_20190816_S2_P22_C2_annotations_corrected.Actn2_cell5.jpg,4,4
4806,,6,5500000014_63X_20190816_S2_P22_C2_annotations_corrected.Actn2_cell6.jpg,3,4
4807,,1,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell1.jpg,3,3
4808,,2,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell2.jpg,3,3
4809,,3,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell3.jpg,3,3
4810,,4,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell4.jpg,0,0
4811,,5,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell5.jpg,3,4
4812,,6,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell6.jpg,3,4
4813,,7,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell7.jpg,3,4
4814,,8,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell8.jpg,3,3
4815,,9,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell9.jpg,3,4
4816,,10,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell10.jpg,3,4
4817,,11,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell11.jpg,3,4
4818,,12,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell12.jpg,0,0
4819,,13,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell13.jpg,3,3
4820,,14,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell14.jpg,3,4
4821,,15,5500000014_63X_20190816_S2_P22_C3_annotations_corrected.Actn2_cell15.jpg,3,3
4822,,1,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell1.jpg,3,3
4823,,2,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell2.jpg,3,4
4824,,3,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell3.jpg,3,4
4825,,4,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell4.jpg,3,4
4826,,5,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell5.jpg,3,4
4827,,6,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell6.jpg,3,4
4828,,7,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell7.jpg,3,4
4829,,8,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell8.jpg,3,3
4830,,9,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell9.jpg,3,4
4831,,10,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell10.jpg,3,3
4832,,11,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell11.jpg,3,4
4833,,12,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell12.jpg,3,4
4834,,13,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell13.jpg,3,3
4835,,14,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell14.jpg,3,4
4836,,15,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell15.jpg,3,3
4837,,16,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell16.jpg,3,4
4838,,17,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell17.jpg,3,4
4839,,18,5500000014_63X_20190816_S2_P22_C4_annotations_corrected.Actn2_cell18.jpg,4,5
4840,,1,5500000014_63X_20190816_S2_P22_C5_annotations_corrected.Actn2_cell1.jpg,0,0
4841,,2,5500000014_63X_20190816_S2_P22_C5_annotations_corrected.Actn2_cell2.jpg,4,4
4842,,3,5500000014_63X_20190816_S2_P22_C5_annotations_corrected.Actn2_cell3.jpg,4,4
4843,,4,5500000014_63X_20190816_S2_P22_C5_annotations_corrected.Actn2_cell4.jpg,3,4
4844,,1,5500000014_63X_20190816_S2_P23_C2_annotations_corrected.Actn2_cell1.jpg,3,4
